,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
15,0.5535665717598206,0.5597774097916977,0.5566024097865533,0.602183292537483,0.5757014435272549,0.563472547556719,0.5618056120610666,0.5682943528416919,0.5937580610319975,0.5614918251939734
16,0.5436009571401648,0.5466328122052102,0.5543239828205233,0.5749201662192921,0.5468439120066089,0.5791378936941652,0.5770614801711507,0.5939621241277864,0.5713687406709713,0.5471339592757837
17,0.5533285992593912,0.5822089076822181,0.6490579049266233,0.6192403435405411,0.5698083334003434,0.5674754808398199,0.5578096552335394,0.559127110531038,0.5356464976338784,0.5714169465045711
18,0.5448149222268346,0.5798547999474299,0.5950722996369535,0.5618118496900504,0.5719011697739358,0.5344237702818273,0.5830756115761091,0.5581057032334686,0.5547349017452541,0.5653626510543803
19,0.5603508498022989,0.6387944062795734,0.559888243234459,0.5569846579674476,0.5569978105297424,0.5874956274929786,0.5727815810411258,0.5636085992735347,0.5750100232516584,0.5586305996430059
20,0.5783572698252735,0.5396342162284006,0.5872756804628272,0.5712067388818207,0.5452185538910601,0.5960073197887761,0.5994578453436699,0.5903197339159908,0.564544048755925,0.5412053907151945
21,0.5663339362702124,0.5778787368394285,0.5771305542779598,0.5673203859104619,0.5757699742392735,0.5595865150032195,0.5668355808678933,0.5732147173671573,0.5372234494100784,0.5671041936478508
22,0.6025345614184541,0.5686675711115632,0.5496523400581643,0.5592552920784979,0.629128637181164,0.5806665823516375,0.5743341387328313,0.576439540087395,0.6015814821778762,0.5559391525953743
23,0.5477958952272937,0.5430450441508157,0.5475832073796079,0.553983388111057,0.580320845698372,0.5746141246567962,0.534720309219993,0.5782372475323025,0.561072321888005,0.5700188568333879
24,0.5500753624209511,0.6379084465654185,0.5874259692167003,0.5579238406442126,0.5599561479973368,0.5818801897541014,0.5123572401849821,0.5858623597532484,0.5542413406970226,0.5415372611419171
25,0.5743841467777278,0.5673532829875595,0.5363144676506094,0.567849280349384,0.5749629797548967,0.55932271923399,0.562684166941672,0.5364634679884415,0.5486468328157694,0.5477397883956727
26,0.5818899931230541,0.5592072832114068,0.6012391346331636,0.5667892761488619,0.5577739172263574,0.5610570622067035,0.5885921674457533,0.5880367893247945,0.558055275500122,0.550283318382363
27,0.5582128835236764,0.5906599710020748,0.591724030203888,0.6028309505659779,0.5757393552287695,0.5751026565614459,0.5427362093698647,0.5619934378319544,0.5487194968470754,0.5951093853095873
28,0.615598189586376,0.5585603096670079,0.556664604632902,0.5653943658016939,0.555876919035309,0.595971965786394,0.5418076575636974,0.5387478152390033,0.6047084341447089,0.5564216575466165
29,0.605755599787049,0.56727983755923,0.5676766548778174,0.5409495830295337,0.5803404462512068,0.558969063570838,0.5610011290323882,0.6039359320141954,0.5609109405804706,0.573843291148553
30,0.5568682405109127,0.5723815040583273,0.5486645653818563,0.5732576919578931,0.5563953946833853,0.5635345227276951,0.5776133131644128,0.5798013840412186,0.6047171035753993,0.544559620854387
31,0.5623050793177142,0.5700228397897301,0.6278104892392039,0.5839020131833051,0.574728076840585,0.609778014925414,0.556847466840795,0.5522399809354166,0.5999030290674974,0.5636744239457845
32,0.5494646412003837,0.5578727472943856,0.5866624403502705,0.5336249744574826,0.5515114064578117,0.5581541437163371,0.5612265029465948,0.5558449755642302,0.5618852557269725,0.5427486724547765
33,0.6067816286690719,0.5733555788708551,0.5490006058395566,0.5887806906924953,0.5401446702161717,0.633744865425808,0.5703534691785663,0.5626830676721811,0.5784569017359897,0.5639867146340917
34,0.5654536200301348,0.570133156598676,0.5818055607562238,0.6009389276809242,0.5678677013404332,0.5657340207240711,0.5676509305584303,0.553017186955947,0.548200691364745,0.5519444456917992
35,0.5431282173377103,0.5687110647240957,0.5507453213248095,0.5525538679048255,0.5644061235172251,0.549457205576436,0.5612906582727424,0.5893104047438922,0.5780373632905944,0.5472555362807554
36,0.6178769929819443,0.5778811838801285,0.5290912704085269,0.5586383688759895,0.5338610712436342,0.5627094730817759,0.5989595480615458,0.5361330203152045,0.5376532038573308,0.5439707283147062
37,0.5767672921310569,0.5428883159825993,0.5677504404450808,0.5460043244843392,0.5787223753653739,0.5562901659757007,0.7343144110391517,0.5775900353807312,0.562695173931333,0.5739866714710085
38,0.5831935664013479,0.5765038282244188,0.5266677574391628,0.5916980910105194,0.5991554996894874,0.6142156924705098,0.5516092350878202,0.5405561173023542,0.5801308675375998,0.5650528931539026
39,0.5692270938872226,0.5921357671068741,0.653016437399973,0.5562631414436892,0.625003491722238,0.5839988883808085,0.5541010326342597,0.6093131030742348,0.6473658750235922,0.5663187091134316
40,0.5988830852284014,0.5961296794029765,0.5825403713629977,0.5653581042075828,0.5474943294382248,0.5997207188931276,0.5570235365483114,0.5513509315422302,0.5615653500846469,0.5723781026701042
41,0.5605635009338883,0.5868923931360603,0.5625210404006776,0.5853927230872822,0.5623771164209221,0.5950215841122464,0.5541204374281277,0.5805118258577593,0.6052117383093383,0.5385914220242392
42,0.5982126522509696,0.568956429240375,0.6022417847139022,0.5669220812446546,0.5555698730910454,0.5753168883848562,0.5681092606514582,0.5747050292657316,0.5542336992291741,0.5547508548748137
43,0.6014445570111266,0.5858045984785456,0.5555318438630484,0.5843035938837879,0.598654411861739,0.5949058231124421,0.5635446647193185,0.5657908560012834,0.5637810084959287,0.5824698145397065
44,0.5839155528396452,0.5577593151929039,0.5758842957991634,0.5823394276351445,0.5876930450146058,0.5859023973653641,0.5433277528866041,0.5714969490171511,0.5644719379210983,0.564718985631364
45,0.6200089797524992,0.5869025990136387,0.5564005528638878,0.5840605054352641,0.5626898194211611,0.5693150514954533,0.5438120879627506,0.5466269623052091,0.5555980247265044,0.5444141386157194
46,0.5829396522512715,0.5989271342186333,0.5973408368426258,0.5304317696734817,0.5725134157388525,0.5509576708278355,0.5572878370713694,0.5696189637278855,0.6223365249310528,0.613560841681515
47,0.5680694353332236,0.5547312499374273,0.5965950408493359,0.6026473940751375,0.5542095606494368,0.5566835658637552,0.558103679297427,0.5717405500732583,0.5825652684960487,0.5628766999428534
48,0.5955516568827878,0.5354273338858655,0.564338896902089,0.5792565058568568,0.5605633849130112,0.6002793779532527,0.5741409892581626,0.5702049006991494,0.598930811361519,0.5507339277608856
49,0.5605427910427002,0.6023871358280084,0.5495759147129031,0.5761113348620206,0.5301561489215453,0.586107703760137,0.6237571540664093,0.5441462402626647,0.5897337629234128,0.5764922484213237
50,0.6228586978382196,0.5696096136705259,0.5936747257995071,0.5506529914107336,0.5418492374890822,0.5739430733112569,0.5940795603273189,0.5926021429844142,0.5769887573487448,0.5504663577942325
51,0.5927331861969405,0.537952977349774,0.5763750698125698,0.5404590353581474,0.5798679566583551,0.5619315209400777,0.5588557969779574,0.5866968554113183,0.5636499449476554,0.5571193691657517
52,0.5406504783019958,0.5693396271659268,0.5867125683536915,0.6286371311314061,0.5348885462481183,0.5432805026290586,0.6066700284599025,0.5800585781549055,0.5773631432914639,0.5918024555616346
53,0.5863094159001905,0.5749088121674986,0.6513120777794704,0.5758941914835124,0.5761948792773074,0.573913053632475,0.5380633478812608,0.5775834011316279,0.5552318201429254,0.5515741315936604
54,0.5577337645917013,0.5772152257882297,0.5883399228891585,0.5585810465788974,0.5477930575198842,0.532521066836866,0.5703059380733264,0.5646017889677517,0.6260796892997259,0.5645131969488588
55,0.567410784801563,0.5512593125770975,0.5760830785126092,0.5960623309770561,0.5805094443250691,0.5806644731274263,0.5710667975968879,0.5731063735995745,0.6070469574015307,0.563215837154323
56,0.6317445357061655,0.5661030950470798,0.5599011988151019,0.6184372219528953,0.5373107055494857,0.5162907565177308,0.5929870464765448,0.6009341845646401,0.5623789223765845,0.5255445636848769
57,0.606164039122839,0.5820992644519072,0.6347956016104661,0.5671811734904901,0.5637320761582447,0.598045786950492,0.6125917069789906,0.5798016228103571,0.5601632832030947,0.6063358220489699
58,0.5923125071132822,0.5600895049544299,0.6632247050023237,0.5499858639517262,0.589207006332563,0.6085191672540504,0.5680843320220121,0.5652473483019258,0.6181512570256289,0.5846827606034704
59,0.5642243999032015,0.5504112714026641,0.5713574315383945,0.5716066822773866,0.5803009952289093,0.6018955714590384,0.5476661806986092,0.5931923433475106,0.593609393892937,0.5659850830049263
60,0.5871953522738194,0.5629882187181251,0.5520457049029031,0.5644941365622609,0.5402630870559173,0.5577203654795955,0.5576265407571935,0.5436750844403001,0.5922891501656133,0.5837920144875977
61,0.5743816880176145,0.584378489211342,0.6248214477051812,0.5332859595108652,0.553256174290604,0.5762379168172749,0.5674472666076431,0.589763629890341,0.5715059553901066,0.5742311126956818
62,0.5581562455222171,0.5372798042773551,0.5486788710803422,0.562406037904236,0.5930398222407105,0.5926063692932768,0.572563756882162,0.590743066936325,0.5492346861038147,0.6077070641898186
63,0.5824579568802154,0.5638453636259715,0.5887273614251918,0.5797335577289233,0.5918704495007306,0.5753663487456218,0.5764991511194479,0.5699832490840465,0.5597301357362021,0.5909582700836213
64,0.5696129154426739,0.575941109770012,0.6066368021102839,0.5657809418738138,0.5323502012208434,0.5774640877501247,0.5804448388132978,0.5745158734805367,0.5217441552698063,0.536076855202368
65,0.5777810058066677,0.5821923390903931,0.6148840224333845,0.5835042532383707,0.5879744429312308,0.5827561889127744,0.6432165295308405,0.5620955813566966,0.5679604278568302,0.5658546921726222
66,0.5901937323741933,0.5584667434111172,0.5920327057979045,0.5337856671184409,0.5735550340182172,0.5596251387299286,0.6167142888021916,0.5608581439289779,0.5626435420984542,0.5897724800044783
67,0.5718059409394574,0.5689697727966543,0.5710227497843772,0.5795556310074697,0.5792258080177559,0.5869429313675165,0.5665501882878883,0.582952830536777,0.5669000456268656,0.5883356046763344
68,0.5725413893289428,0.5969279664172431,0.6431488750491705,0.5726143155238035,0.571240993776642,0.5790702169960883,0.5917527199480443,0.5364435300004674,0.593551971363505,0.6058113500734054
69,0.5777547417238271,0.5669932824190682,0.5458733337120909,0.5752120497753055,0.581459922086248,0.5698381297172583,0.5765794712110077,0.5511386340650879,0.5614068113933912,0.5357706145521255
70,0.5644804922598599,0.5750564777180331,0.6216584581296392,0.5476270443827814,0.5482091882697402,0.5857833554963621,0.544684093278289,0.5725273310848398,0.5470823192350158,0.5547108012192321
71,0.5521188359139811,0.566327433338999,0.5588782905063228,0.5513572800402304,0.6202262408363637,0.5538555230653275,0.5988180221488684,0.5996558758122855,0.5464560055558164,0.5983079187193219
72,0.5503320525405854,0.56943768006796,0.5815844694106642,0.5437801224465346,0.5481504532725858,0.522290793696434,0.5733529959696668,0.6306759486906786,0.5914113477523821,0.5880950808493829
73,0.5727159246026112,0.6197020279099019,0.6376255724470095,0.5803068529354732,0.5874995653182047,0.5882904845039667,0.564416624042428,0.5753772790228084,0.6401014286194038,0.552405117758145
74,0.5951598011136836,0.5867187269962705,0.6628954274583982,0.5811128656578206,0.5792596277104558,0.5784035557845884,0.5956738288435461,0.5421877029892952,0.6072023174881529,0.556347570713692
75,0.5640588548207526,0.5492689720140619,0.6129870595760792,0.5609413027990058,0.5419907222987912,0.612252537412141,0.6047996794572172,0.5564713435852022,0.6351141941915094,0.5916580101273035
76,0.6029428173730885,0.5432250271672422,0.638787107387796,0.6118926665680022,0.652406510640682,0.5817995069756488,0.5555929755469855,0.5715117401391203,0.5774996914281634,0.5566166759859204
77,0.6269795473649067,0.5879988462674623,0.6097427758900844,0.6056868107142637,0.5765253217223962,0.5458047824618106,0.5964477130325163,0.5666164512351861,0.595186534530403,0.5337685608346089
78,0.5681876342263541,0.5722449691431686,0.5753318278576653,0.6035529916557186,0.5829893700833404,0.582331859972893,0.5427318183671881,0.5968949388949032,0.5396411996965554,0.549359314654009
79,0.542659858939306,0.584070468242605,0.5734886335027194,0.5971055950905716,0.5979010723533309,0.5516741134124006,0.5469017913787928,0.557435315683249,0.5733122311684937,0.566103038265011
80,0.5186671625351993,0.5675769345627951,0.5550226308330485,0.5923296860530305,0.5293950956482214,0.5617436479907413,0.5659225450792942,0.5676672225168179,0.5243102213171453,0.5448943659778667
81,0.6079869018403624,0.577589879159323,0.6291414877925123,0.5688570024484121,0.5354224232854428,0.5682325188149597,0.6062905292024229,0.5747307084563047,0.5995826437587382,0.5700824903836945
82,0.5679523488973386,0.5487711728252493,0.5710134739977617,0.5389767521749655,0.5468536798251281,0.5599572493850276,0.5845081145233366,0.5681520693225368,0.5725101362556493,0.5599583931491463
83,0.5950009510119725,0.5626742219737686,0.5944624418589715,0.5885258223723475,0.5769617571042029,0.578163162536513,0.5944785155598883,0.5550637744303156,0.6209360171708564,0.5710456091969272
84,0.587182059104212,0.570498740022805,0.582138972321219,0.5763454708988632,0.5483996706483911,0.5877586004630144,0.6125509596506871,0.5856195981716968,0.5442549821837697,0.5953271480735807
85,0.6308273099895512,0.5356885007150161,0.5652416520346999,0.5793297000161792,0.5742352128444281,0.5639138847715202,0.5447389337575668,0.5969420485929124,0.5379596044729436,0.5647570860911113
86,0.6004712019014569,0.53309561590053,0.6109491207582157,0.5663489139948958,0.5432996341218339,0.5481990003756767,0.600575611767584,0.5914459338115693,0.5802442923319026,0.564962041512985
87,0.6100584745222702,0.5767134345442744,0.6111822322389961,0.5544313077837835,0.5660742785287844,0.5582921613846208,0.5556476296831538,0.60445320948619,0.5778992014504066,0.6182082323811247
88,0.586384626020924,0.534918276721826,0.5573071413426229,0.5874479255007891,0.6007404223693207,0.5385361115431184,0.6481267360276115,0.577455167784086,0.5695928074293166,0.5937661431221107
89,0.5791469676306248,0.5922874772233558,0.5826122473151881,0.5657213074468972,0.5433692493069318,0.5528572997637344,0.581735722949491,0.5508977215033696,0.5977883645700405,0.5620097593576922
90,0.5644209200432997,0.5316304783988498,0.6224621332619836,0.543202665994488,0.5980105678677732,0.5693349032944894,0.5800281445030505,0.5779812881820676,0.5369299000970063,0.5626393528909067
91,0.5548522432026737,0.6035711444041296,0.6137185980174973,0.5621565481663883,0.5748460777044145,0.5888693281809939,0.5784693972753816,0.5665070328229527,0.5834289695337365,0.5513312582257288
92,0.5297752286890736,0.5617938185097111,0.5713349721218799,0.5572075016205758,0.5823480295931529,0.563840462926648,0.5700877765333453,0.562187525162043,0.5629247138267128,0.573728189033754
93,0.5518168875787725,0.5207827830833248,0.6055874311599522,0.5664024389301918,0.5447278009388654,0.6150520632532055,0.5653738587104242,0.587661604663263,0.5983458303544975,0.5476657349668945
94,0.599764148097265,0.5856555221931821,0.5556020073923399,0.5740523860114384,0.5924393601588919,0.5759520300369227,0.5874994924725755,0.5790659740886943,0.5790667758616465,0.5372502615721679
95,0.6108942731003358,0.5638480296412546,0.655639466903674,0.5810291756160031,0.5880094710635995,0.5892197195358799,0.5958706904403434,0.5867384685946564,0.6150741386539949,0.5226620996726912
96,0.600547329496983,0.5898437255794236,0.5972003839309743,0.5554213724531362,0.5340738566154627,0.590056514864629,0.5418248766801329,0.5905568489362397,0.5624895939850478,0.5471092950732181
97,0.6250719388532112,0.5832315880906975,0.5377288800138403,0.5412024173906731,0.5694059523286754,0.5769863648185559,0.5549731720902707,0.6009789753441974,0.5627051457097434,0.5549305141109608
98,0.6034720952080417,0.5627795671452827,0.5873561877852298,0.5521317488000346,0.5822722286932662,0.5771737843193434,0.5637803279445752,0.5330921230976462,0.5479976553585479,0.561771977720347
99,0.5745084994113694,0.5603837067695778,0.587660379507764,0.5533809479836709,0.5506214910020252,0.585768947289385,0.6146661787864458,0.551850923178886,0.5479011542972769,0.5445775313900705
100,0.6039910756613547,0.5379759081804416,0.6183663465090412,0.5501859302231925,0.5357435274566001,0.579647346227391,0.6174679484793008,0.6139819250436772,0.5554138266944126,0.57309413145411
101,0.555891364086716,0.5626339952191568,0.5705060410155385,0.5778526013604784,0.5989471440309748,0.5327828789947187,0.5629613715136772,0.5722037106275067,0.6001227043158548,0.5477205393888983
102,0.6386121528342235,0.5699339851051237,0.604447320705549,0.5703246311650335,0.6134374118674137,0.5711179795434871,0.5649047647537095,0.5687453905390782,0.5987274880655902,0.5833456259517656
103,0.5858038512562435,0.5454623664992557,0.6489041936979973,0.5909043747983156,0.6266027311174533,0.5897550558462119,0.5687195462087644,0.5507328867527393,0.5545798187638973,0.5341713354131916
104,0.6094079399301783,0.5650844588933465,0.5599585806602141,0.5610452939199146,0.5582746419583784,0.6275195616910572,0.6234493729110879,0.5683039333885926,0.5533362210642977,0.5855946508009828
105,0.6446845004541519,0.5871716857492311,0.5962540704558642,0.5402899581915594,0.5495915049602051,0.5431378507830853,0.5979198270361067,0.5652651011653922,0.5936077665659982,0.5639787725283791
106,0.6164540916139376,0.5582323098327665,0.5472533220218528,0.5423828147407299,0.6657712091239427,0.5722059005558978,0.5778833833896335,0.5488963901968511,0.5524329668666275,0.5530248606923427
107,0.5756591792556804,0.5983529242235772,0.6136819169592105,0.599043665527091,0.610370391909971,0.5801816896898255,0.5807394633214166,0.605485833634491,0.6060972642852707,0.5854361538597008
108,0.5803215295442654,0.5946277297992193,0.5998199902613763,0.5663579227638684,0.6070803192546007,0.549061196018854,0.61453042587912,0.5961948420508261,0.5932338383325084,0.5823405780743194
109,0.6061954669356511,0.6247293761245889,0.5919511336023606,0.5609950835345409,0.5786981288649948,0.5517050441945753,0.5753760583053368,0.5687351432399609,0.6027888539334241,0.5892504853492173
110,0.5934603500087088,0.5534118045074248,0.6155331376373574,0.5703475592724183,0.5380151191626865,0.585527175687133,0.5616106741466905,0.573579817120716,0.6036127844661636,0.5372946375661258
111,0.6142130051555487,0.554974793033296,0.585966498401677,0.5983835215866642,0.5696942452353627,0.5460287783368747,0.5483241619467363,0.5776341255556356,0.5679106155412473,0.544141487150969
112,0.58399733092999,0.5979849258625862,0.5817610677771804,0.5525699998673397,0.5260511088634537,0.5476950873628879,0.5850698026392674,0.5668133463285547,0.5379501328214642,0.5550714013897808
113,0.5928673781886509,0.5553153907667819,0.6222323266870049,0.6192193057645623,0.5995590862349796,0.5956536236183541,0.5697836701388949,0.5851459125739267,0.5057694294456174,0.5824171994286536
114,0.5962005676974796,0.5465400520975802,0.5923269295252596,0.5231677503162764,0.6117090347477618,0.5771247262741797,0.5583288721875166,0.5621262086694869,0.6102397044622733,0.5269433329129141
115,0.6054973446442057,0.5653294334169912,0.5934940190307085,0.5875694086843127,0.5765511144496915,0.5673961633328036,0.5859914752447788,0.5312503668798586,0.5692014434071243,0.548871713091756
116,0.6058660895787045,0.5461280379410738,0.5493332352006406,0.6003920874562971,0.6106993980649786,0.5446197498404319,0.5593670948605223,0.5543890129543231,0.5752963912887352,0.5678242069868562
117,0.5698748390350452,0.539471080437675,0.5786756193736897,0.5729949522189447,0.5447672227923497,0.5270768258119023,0.5419115761814903,0.5504881250201863,0.5647154486016028,0.5106907883260574
118,0.5643081817639979,0.5742468995259521,0.5844465822956684,0.5719505365574367,0.5616691085909559,0.582493041732765,0.5804745594170552,0.582262363549829,0.5985429802131583,0.542815756976363
119,0.5746820042207432,0.5486305177967135,0.5767285213999633,0.5945145208169977,0.5862261590230264,0.545367645419129,0.5359976478075061,0.5668498423426618,0.5995909373615727,0.5749027354466302
120,0.578446546650125,0.5729347939965506,0.5906791539131964,0.5451325885257655,0.5910134317733515,0.5798220910529825,0.5864557223477203,0.5527180852119851,0.5595482594654642,0.5270496770352879
121,0.5337576513623704,0.5508562088255378,0.5951114753190112,0.5886114500214945,0.5543532524785383,0.5622333362124856,0.5493963700330834,0.5977777289823372,0.5646786514987561,0.5620743589974563
122,0.6236834843788978,0.544505125101084,0.5791052498722231,0.5873608048930039,0.5610241057101256,0.6178784564920905,0.5347586321930882,0.5846166547851206,0.5198157238565171,0.5524497561160655
123,0.560786512835778,0.5968149373977549,0.5781177203750868,0.6154300425965413,0.5795955999639123,0.54443747194315,0.567023663528177,0.5659585651686705,0.5982991911173321,0.5673474232033235
124,0.5752730737032166,0.5777108302489996,0.5709271583449355,0.5624310631370475,0.5506213516875882,0.6095559512693939,0.5684299404172658,0.5657268011000884,0.5550711869878938,0.5637372717731256
125,0.531336334493214,0.5638974055411631,0.5698438317923666,0.5838405645751471,0.5467230893405777,0.5676930682501837,0.5629887874197663,0.5548298299644829,0.5694242876545922,0.5633466184395333
126,0.6474292382195634,0.5759360312479899,0.5874819965800442,0.5547768919347202,0.5842911074780746,0.5598458228690577,0.5501052069072121,0.5877774030583961,0.5295202765943835,0.5509612941757467
127,0.6224540658425828,0.5533633830580066,0.5722133716143384,0.5816742425223034,0.5640799911417491,0.5824304561740057,0.5577552895050015,0.6131217598544609,0.5983703051924048,0.5143742913493158
128,0.6073735154839336,0.5871388509280573,0.5994443566288826,0.6125378008634024,0.6039365898056284,0.534599227348945,0.5542778175130476,0.5305886590932174,0.5626809436696782,0.5551972442302586
129,0.5795047023592109,0.6064013404778882,0.5748104491206582,0.561961006039815,0.5836886793524563,0.5822638619462708,0.5621352068765522,0.601520575003541,0.5930094183564159,0.5486045247511488
130,0.5604176987709318,0.5750551152750876,0.5543426188249037,0.5709931019560002,0.6062234787932284,0.5756227573865831,0.5583439564340561,0.5514527510955318,0.5842224840056762,0.5506908151259737
131,0.5767210367827729,0.5905921839627412,0.5716201592625363,0.5518025311749593,0.5902838746974893,0.5714831726978302,0.569343517925637,0.58768489062985,0.57421251262798,0.5440280023366675
132,0.5832218069512527,0.5230048827016505,0.5496770310745777,0.5563375447524203,0.5635788011947476,0.5635682310613197,0.6477264850428175,0.5760319810788492,0.5253716193701409,0.5449721860471181
133,0.5766285030797451,0.5674642563804679,0.5466855658245777,0.6197597529223491,0.5745785467497764,0.5747109180006778,0.5809544301449954,0.572093738936056,0.5730662952855025,0.5631318322977417
134,0.564325932532532,0.6333802998978658,0.6861267787004639,0.5720758238712136,0.618314511975892,0.5679875583412619,0.5524606183719802,0.5605274230712235,0.5509810153727903,0.5900839315840452
135,0.6037145722905221,0.5693545026485056,0.599914213544386,0.5803588485942082,0.5860339656526455,0.579878952652829,0.5468701022272551,0.6144133324534342,0.5567483197444347,0.5356988480168953
136,0.6085254808742449,0.5808832579744955,0.5878865453950055,0.5743788170564657,0.5309137371574834,0.5884532940120897,0.5673407508814932,0.5757575794086331,0.6014738133110276,0.5321875187289102
137,0.5820965784776908,0.5789212528227103,0.5934397191347515,0.5666913927726575,0.590764973701053,0.5924811287119235,0.6068321074784977,0.5434301698779134,0.6075762619256145,0.5421563083178941
138,0.5730156315905477,0.5614370781793663,0.6101589389413553,0.5559277691066671,0.5627309963795735,0.5884158259583665,0.5847484335325667,0.5808313251980282,0.5783924222791901,0.5303140748800658
139,0.6268231320322762,0.5776565007888631,0.5867807656710342,0.5817291619207718,0.5889806303249894,0.5607273558855206,0.5874741662890218,0.5568786552496066,0.5742653883527846,0.5722555978206932
140,0.6147453998054186,0.542987514764033,0.5512967145457719,0.5940659482963465,0.5405101889150206,0.5795768963288372,0.6010561378653587,0.6094622238536787,0.5874441017511551,0.5520667348056286
141,0.5788699686567635,0.5483085579351168,0.5738881820576233,0.566813910763339,0.550778468554735,0.5772624454063724,0.5526663528504522,0.5714004444592333,0.5747705628024917,0.5575387552717282
142,0.5682591782760755,0.5340296333097807,0.5429825034581302,0.59315076438362,0.5433741101018781,0.5654346007579062,0.562710819064185,0.5632023442651277,0.5585947414849188,0.5531451758250745
143,0.5884041447834731,0.5886097256942634,0.5843254252043307,0.5866002629008111,0.5717526306562812,0.623104788811641,0.574003048605978,0.5772016588453914,0.5622474945814225,0.5447915479328237
144,0.5414671931869703,0.5673973394144058,0.6174586110670164,0.5619511077412361,0.5950826688703208,0.582304884985003,0.560679289508476,0.557661067004757,0.5587942706722799,0.5179585756906255
145,0.5933904321676109,0.5351546985302273,0.577676305531126,0.5396532610770747,0.5848094883204102,0.5743048469105894,0.6116223627871448,0.5786172611705407,0.5894897832563066,0.5445786363065859
146,0.5700303731766707,0.5228565945237202,0.5492387961411588,0.5516768531551464,0.5736709819388968,0.6038227281839003,0.5809987635871812,0.5734654383945204,0.592758368027518,0.5626930369929237
147,0.5932678619654539,0.571712922574898,0.604516070154788,0.579584559272166,0.5875688086067239,0.56566677548618,0.5606197309827354,0.5952980302114206,0.5414365109546654,0.5895518550985888
148,0.5591476347802431,0.593406156212125,0.5689144174832561,0.5504694592414809,0.5576690937388166,0.5774791008562261,0.5762278314997897,0.5764809905181811,0.570239585455435,0.5388429192627505
149,0.6051666349167344,0.5596516726850311,0.5329857882218234,0.5842201891111164,0.5574744240885565,0.5969146665356635,0.5772711865675989,0.5784053108761855,0.5518741684152315,0.5654469909754569
150,0.5973809054000075,0.5519937904278285,0.5770005072487281,0.5912783579738574,0.573921630254978,0.5882524218314544,0.5718553695440423,0.5662233713356649,0.5405400962087721,0.5882033399530122
151,0.5489840479560826,0.5525639177742447,0.6214786022271476,0.5334625012305914,0.5710831368283935,0.5491425388331809,0.5902690772503649,0.5674283552011608,0.5582279881245835,0.5530543494663642
152,0.5761442354651903,0.5690488422199425,0.5995166280144741,0.5814227015050311,0.6025876837559192,0.5548695290011523,0.5650788259605467,0.5727695694218669,0.5329092956580526,0.5488779545338708
